,index,niveau,niveaunaam,gebiedcodenaam,wijkcode,jaar,Woonoppervlak_0_40,Woonoppervlak_40_60,Woonoppervlak_60_80,Woonoppervlak_80_100,Woonoppervlak_100_plus,Woonoppervlak_onbekend,VCRIMIN_I,Culturele_voorzieningen,Aanbod_basisscholen,Woningdichtheid,Eenouder_huishouden,Eenpersoons_huishouden,Stel_zonder_kind_huishouden,Stel_met_kind_huishouden,overige_huishouden,Corporatiewoningen,Particuliere_huur,Koopwoninging,WOZ_per_M2,index,wijkcode,lon,lat
434,7693,4,Wijk,KL IJselbuurt,KL,2017,"1,2","32,9","52,2","7,4","6,2","0,1",82.0,,"7,2",11720.0,"8,2",56,"22,6","10,7","2,6","44,8","37,8","17,4",4652.0,11,KL,4.90391425,52.3480695
435,7694,4,Wijk,KM Rijnbuurt,KM,2017,"1,2","64,5","21,1",8,"5,1",0,52.0,,"7,5",5487.0,"7,6","58,1","22,1","10,1","2,1","39,4",39,"21,6",4869.0,12,KM,4.9038287,52.3400648
436,7695,4,Wijk,KN Prinses Irenebuurt e.o.,KN,2017,0,"7,5","4,2","25,7","61,4","1,3",42.0,,8,1816.0,"5,2","49,3","21,5","23,2","0,7",,22,78,4692.0,14,KN,4.875265,52.34370745
437,7696,4,Wijk,KP Zuidas,KP,2017,52,"3,6","6,3","12,4","25,7",0,68.0,,"6,3",767.0,"1,2","78,6","13,5","6,1","0,6","5,4","82,3","12,3",4173.0,15,KP,4.87475785,52.33829205
438,7697,4,Wijk,KQ Buitenveldert-West,KQ,2017,"6,1","11,6","41,4","16,9","23,6","0,5",42.0,,"7,5",2622.0,"5,7","54,4",24,"14,3","1,5","26,8","31,7","41,5",3365.0,16,KQ,4.84837205,52.33015895
439,7698,4,Wijk,KR Buitenveldert-Oost,KR,2017,"12,7","5,5","40,1","18,8","22,5","0,4",67.0,,"7,4",2955.0,6,"58,4",23,"11,6","1,1","28,5","36,9","34,6",3226.0,17,KR,4.88851085,52.32913525
440,7699,4,Wijk,MA Oostelijk Havengebied,MA,2017,"0,6","6,6","23,2","36,4",33,"0,3",73.0,,"7,7",5854.0,"10,1","42,9","24,6","21,5","0,9","37,1","22,6","40,2",3916.0,27,MA,4.9336513,52.3745605
441,7700,4,Wijk,MB Weesperzijde,MB,2017,"8,7","32,6","25,5","13,9","18,9","0,5",122.0,,"7,3",7494.0,5,"55,3","24,7","13,2","1,9","27,7","29,1","43,3",4762.0,28,MB,4.9105667,52.35435315
442,7701,4,Wijk,MC Oosterparkbuurt,MC,2017,"10,7","38,3","27,5",14,"8,3","1,3",92.0,,"7,3",8543.0,"7,8","58,4","20,1","12,2","1,5","57,6","15,2","27,2",4457.0,29,MC,4.9175089,52.35904
443,7702,4,Wijk,MD Transvaalbuurt,MD,2017,"5,6","39,4",34,"14,3","6,6",0,83.0,,"7,3",12725.0,"10,1","51,7","20,7","15,4","2,1","61,9","14,7","23,4",4304.0,30,MD,4.9213968,52.35394625
444,7703,4,Wijk,ME Dapperbuurt,ME,2017,"14,1","27,1","33,9","14,4","10,2","0,3",83.0,,"7,2",8924.0,"7,9","58,9","19,6","12,1","1,5","57,8","18,5","23,7",4258.0,74,ME,4.9298721,52.36095465
445,7704,4,Wijk,MF Indische Buurt-West,MF,2017,"8,8","44,9","25,1","14,1","6,8","0,4",67.0,,"7,2",14216.0,"7,5","53,3","22,6","14,9","1,6","56,6","14,4","29,1",4075.0,31,MF,4.9360817,52.3621942
446,7705,4,Wijk,MG Indische Buurt-Oost,MG,2017,"5,3","35,9","29,4","23,1","6,2",0,106.0,,"7,4",5507.0,"8,8","53,5","19,3","17,1","1,3","67,4","10,2","22,4",3738.0,32,MG,4.95038715,52.363115
447,7706,4,Wijk,MH Zeeburgereiland/Bovendiep,MH,2017,"63,6","5,2","16,5","4,7","7,9",2,75.0,,"6,7",596.0,"2,2","76,8","13,1","6,1","1,8","27,8","63,8","8,4",2846.0,33,MH,4.9826381,52.36209375
448,7707,4,Wijk,MJ IJburg-West,MJ,2017,"1,8","1,4","8,9","32,4","55,5",0,75.0,,"7,8",4943.0,"14,1","30,9","17,8","36,5","0,7","34,5","18,3","47,2",3131.0,34,MJ,4.98973895,52.35968475
449,7709,4,Wijk,ML IJburg-Zuid,ML,2017,"3,9","2,1",12,"37,2","44,7",0,80.0,,8,4211.0,"13,2","33,1","14,6","38,5","0,6","42,1","16,3","41,7",3238.0,36,ML,5.00638825,52.3497225
450,7710,4,Wijk,MM Frankendael,MM,2017,"24,1","28,7","22,5","13,2","10,2","1,4",81.0,,"7,3",3721.0,"6,8","60,6","19,3","12,6","0,7","54,5","29,2","16,3",4193.0,37,MM,4.92620945,52.34757445
451,7711,4,Wijk,MN Middenmeer,MN,2017,"16,2","5,8","28,5",26,"23,5","0,1",58.0,,"7,8",2687.0,"6,5","46,6",24,"21,1","1,7","21,5","40,1","38,4",4176.0,38,MN,4.94897385,52.3496457
452,7712,4,Wijk,MP Betondorp,MP,2017,"8,1","34,2",51,"4,8",2,0,63.0,,"4,9",1793.0,"10,2","59,9","19,7","9,8","0,4","82,1","4,6","13,3",3757.0,39,MP,4.93993925,52.3421535
453,7713,4,Wijk,MQ Omval/Overamstel,MQ,2017,"72,4","1,2","5,2","11,2",10,0,100.0,,"5,7",1067.0,"1,4","79,9","13,7","4,3","0,6","3,7","82,9","13,4",3823.0,40,MQ,4.91891395,52.33237885
454,7714,4,Wijk,NB Noordelijke IJ-oevers-West,NB,2017,"49,5","2,4","7,4","15,3","25,3","0,1",109.0,,"6,5",587.0,"3,5","64,3","20,7","10,9","0,6","29,9","53,2","16,8",3172.0,50,NB,4.88828365,52.40021275
455,7715,4,Wijk,NC Tuindorp Oostzaan,NC,2017,"6,9","31,2","39,9","8,8","13,2","0,1",56.0,,"6,9",3231.0,"11,6","42,4","22,1","23,3","0,6","66,9","7,1",26,2784.0,51,NC,4.89119195,52.41028075
456,7716,4,Wijk,ND Kadoelen,ND,2017,"1,2",8,"30,4","36,9","23,4",0,90.0,,"7,2",930.0,"9,7","27,7","29,4","32,6","0,6","33,7","12,4","53,8",3134.0,52,ND,4.90915285,52.4161941
457,7717,4,Wijk,NE Banne Buiksloot,NE,2017,"1,8","15,1","34,3","34,2","14,3","0,4",74.0,,"7,4",3611.0,"11,8","43,1","20,4","23,9","0,9","64,8","6,8","28,4",2290.0,53,NE,4.9165661,52.4079328
458,7718,4,Wijk,NF Nieuwendammerdijk/Buiksloterdijk,NF,2017,"2,1","6,7","21,1",24,"45,2",1,64.0,,"7,6",1793.0,"5,9","25,7","26,3","41,6","0,5",,"17,2","82,5",3657.0,54,NF,4.93357905,52.39356785
459,7719,4,Wijk,NG Elzenhagen,NG,2017,0,0,"11,6","15,9","72,4",0,68.0,,"7,5",1120.0,"7,7",27,"22,4","42,2","0,8","16,9","26,6","56,5",2720.0,55,NG,4.9307624,52.40331505
460,7720,4,Wijk,NH Buikslotermeer,NH,2017,"1,2","13,8",44,"31,5","9,2","0,4",79.0,,"7,7",3581.0,"11,1","53,1","20,4","14,2","1,2",62,"9,5","28,4",2228.0,56,NH,4.9381749,52.40017325
461,7721,4,Wijk,NJ Waterlandpleinbuurt,NJ,2017,"2,4","14,2",47,"24,6","11,4","0,4",95.0,,"7,5",3946.0,"14,4","42,1","18,6","23,9",1,"57,8","11,8","30,4",2432.0,57,NJ,4.95389985,52.39455385
462,7722,4,Wijk,NK Volewijck,NK,2017,"5,6",47,"31,1","12,1",4,"0,2",82.0,,"7,2",4147.0,"13,9","50,3","17,7","17,2","0,9",82,"7,3","10,7",2944.0,58,NK,4.9111678,52.39107185
463,7723,4,Wijk,NL IJplein/Vogelbuurt,NL,2017,"6,6","36,4","27,3","23,1","6,4","0,2",84.0,,"7,2",3448.0,"12,5","52,9","18,3","15,3","0,9","74,1","5,3","20,6",2981.0,59,NL,4.92086315,52.38946545
464,7724,4,Wijk,NM Tuindorp Buiksloot,NM,2017,"4,3","44,4","45,3","3,2","2,9",0,64.0,,"6,9",5413.0,"14,9","42,1",23,"19,2","0,7","82,5","4,3","13,3",3085.0,60,NM,4.92907435,52.3932217
465,7725,4,Wijk,NN Tuindorp Nieuwendam,NN,2017,"5,8","60,7","28,8","3,4","1,3","0,1",64.0,,"6,6",4336.0,12,"45,8","23,8","18,1","0,3","80,5",5,"14,5",3394.0,61,NN,4.94372485,52.39066235
466,7726,4,Wijk,NP Noordelijke IJ-oevers-Oost,NP,2017,0,"4,1","32,4",27,"35,1","1,4",,,,108.0,"1,6","54,4","32,8","7,2",4,,"75,7","24,3",4271.0,62,NP,4.9356245,52.38420895
467,7727,4,Wijk,NQ Waterland,NQ,2017,"3,2","10,6","21,1","19,9","43,9","1,3",97.0,,"6,4",35.0,"6,3","31,6","28,9",32,"1,3","4,2","22,6","73,1",4017.0,63,NQ,5.0044116,52.39749585
468,7728,4,Wijk,SA Driemond,SA,2017,"0,9","8,7","48,4","26,1","15,5","0,3",38.0,,"7,7",356.0,"11,2","27,4","29,1","31,7","0,5","38,8","10,8","50,5",2631.0,64,SA,5.0088323,52.31348545
469,7729,4,Wijk,TA Amstel III/Bullewijk,TA,2017,"93,1","3,3","0,3","0,3","2,8","0,3",,,,73.0,"0,8","91,9","4,8","1,7","0,8",,"98,3",,2528.0,103,TA,4.9505866,52.29875535
470,7730,4,Wijk,TB Venserpolder,TB,2017,"11,3","31,7",37,"12,7","7,2",0,,,"6,9",5898.0,"15,6","58,9","13,6","10,4","1,5","65,1","8,2","26,7",2254.0,7,TB,4.94524345,52.3215816
471,7731,4,Wijk,TD H-buurt,TD,2017,"11,8","4,9","28,2","46,3","8,6","0,2",,,"7,4",4366.0,21,"53,1","12,4","11,7","1,8","73,5","14,5","11,9",1927.0,76,TD,4.95644015,52.3082972
472,7732,4,Wijk,TE Ganzenhoef e.o.,TE,2017,"7,4","13,5",7,"34,7","37,2","0,2",,,"7,2",3934.0,"18,7","47,5","13,3","18,8","1,8","51,2","21,4","27,4",1870.0,77,TE,4.9672283,52.322178
473,7733,4,Wijk,TF Geerdinkhof/Kantershof,TF,2017,"0,2","14,8","22,6","24,5","37,7","0,4",,,"7,4",2289.0,"9,9","53,6","19,5","15,4","1,5","30,4","10,4","59,2",1904.0,78,TF,4.98368765,52.32263805
474,7734,4,Wijk,TJ Holendrecht,TJ,2017,"0,5","14,8","29,3","43,6","10,9","0,8",,,"7,5",3212.0,"24,1","43,4","15,9","15,6","1,1","77,2","6,7","16,1",1800.0,81,TJ,4.9670607,52.30116005
475,7735,4,Wijk,TK Nellestein,TK,2017,0,"8,8","43,6","34,9","11,7",1,91.0,,"7,4",766.0,"9,2","57,2","21,9","10,9","0,8","20,1","37,3","42,6",1693.0,82,TK,4.99284355,52.3095795
476,7736,4,Wijk,TL Reigersbos,TL,2017,"4,9","16,5","35,7","31,7","10,9","0,3",,,"7,8",3227.0,"15,7","50,8","17,4","15,2",1,58,"9,5","32,4",2002.0,83,TL,4.9726632,52.2929851
477,7737,4,Wijk,TM Gein,TM,2017,"3,9","11,3","44,6","31,7","6,2","2,2",88.0,,"7,6",2812.0,"16,8","42,8","19,2","20,2",1,"47,3","15,1","37,6",2133.0,84,TM,4.9939257,52.295524
478,8490,4,Wijk,AA Haarlemmerbuurt,AA,2016,"11,2",29,"25,7","15,3","17,9",1,75.0,,,10389.0,"6,7","59,3","21,3","11,7",1,"44,1","29,1","26,8",4348.0,21,AA,4.89021995,52.3837291
479,8491,4,Wijk,AB Jordaan,AB,2016,"20,4","37,6","22,3",9,"9,7",1,81.0,,,15623.0,"5,7","66,3","18,8","8,2","1,1",38,"34,7","27,3",4481.0,23,AB,4.8814382,52.3745526
480,8492,4,Wijk,AC Grachtengordel-West,AC,2016,12,"19,3","16,7","12,8","35,7","3,5",68.0,,,9600.0,"3,5","61,2","24,7","9,2","1,4","11,9","47,9","40,2",4587.0,24,AC,4.888214,52.37334925
481,8493,4,Wijk,AD Burgwallen-Nieuwe Zijde,AD,2016,"19,3","28,5","20,6","12,8","14,4","4,4",131.0,,,4896.0,"2,5",66,"24,4","4,3","2,8","9,6","69,6","20,8",4231.0,41,AD,4.8971187,52.3749354
482,8494,4,Wijk,AE Burgwallen-Oude Zijde,AE,2016,"15,9",31,"20,7","12,3","16,3","3,8",125.0,,,8183.0,"4,2","64,7","22,8","5,2","3,2","19,8",60,"20,3",3980.0,42,AE,4.8976341,52.37229515
483,8495,4,Wijk,AF Nieuwmarkt/Lastage,AF,2016,"9,7","28,9","23,4","17,4","15,9","4,7",103.0,,,8607.0,6,"62,7","21,9",8,"1,4","41,4","30,4","28,1",4216.0,44,AF,4.904438,52.37291
484,8496,4,Wijk,AG Grachtengordel-Zuid,AG,2016,"9,9","19,9","19,5","15,1","33,4","2,2",175.0,,,6437.0,"3,7","60,6","23,8","10,4","1,5","5,9",56,"38,2",4584.0,45,AG,4.8927838,52.3650518
485,8497,4,Wijk,AH De Weteringschans,AH,2016,"16,5","28,6","19,4",11,23,"1,4",151.0,,,8146.0,4,"60,2","23,8","9,9",2,"11,7","48,9","39,5",4522.0,46,AH,4.89192575,52.36205585
486,8498,4,Wijk,AJ Weesperbuurt/Plantage,AJ,2016,18,"26,5","25,8","9,2","19,4","1,1",93.0,,,5596.0,"4,3",64,"21,3","9,1","1,2","35,2","32,4","32,4",4310.0,47,AJ,4.91176485,52.3644559
487,8499,4,Wijk,AK Oostelijke Eilanden/Kadijken,AK,2016,"17,7","20,9","27,2","22,1","11,6","0,5",79.0,,,7354.0,"7,8",59,"19,6","12,7",1,"61,6","11,9","26,5",3745.0,48,AK,4.9218291,52.37072065
488,8500,4,Wijk,EA Sloterdijk-West,EA,2016,"1,7","16,3","46,8","19,7",15,"0,4",120.0,,,194.0,"2,3","43,2","42,9","9,8","1,9","4,7","87,1","8,2",3787.0,95,EA,4.85453985,52.39031575
489,8501,4,Wijk,EB Spaarndammerbuurt/Zeeheldenbuurt,EB,2016,11,"45,1","22,1",15,"6,3","0,4",79.0,,,4490.0,"9,6","57,8","19,1","12,5","1,1",66,"12,4","21,5",3618.0,96,EB,4.8744225,52.39042765
490,8502,4,Wijk,EC Houthavens,EC,2016,"54,8","12,5","10,4","11,3","10,8","0,1",79.0,,,3633.0,"3,7","63,6","23,3","9,1","0,3","13,3","64,1","22,5",3276.0,97,EC,4.8803174,52.3937846
491,8503,4,Wijk,ED De Kolenkit,ED,2016,"19,9","31,3",15,"22,5","11,3",0,67.0,,,6506.0,"8,5","52,1","17,7","19,9","1,7","69,9","12,1",18,2814.0,98,ED,4.8413775,52.37864745
492,8504,4,Wijk,EE Landlust,EE,2016,"4,1","63,2","23,2","5,7","3,9","0,1",120.0,,,9271.0,"7,7",53,"21,7","15,7","1,9","48,2","26,2","25,6",3249.0,99,EE,4.85425375,52.3798758
493,8505,4,Wijk,EF Erasmuspark,EF,2016,"2,8","67,3","17,8","8,5","3,6",0,92.0,,,8489.0,"6,6","52,1","25,1",14,"2,1","17,3","38,3","44,4",3235.0,100,EF,4.85118035,52.3762431
494,8506,4,Wijk,EG Centrale Markt,EG,2016,3,"15,3","29,5","35,7","14,5",2,67.0,,,2302.0,"11,5","48,4","18,3","20,7",1,"49,5","12,4",38,3553.0,101,EG,4.86567395,52.37904255
495,8507,4,Wijk,EH Staatsliedenbuurt,EH,2016,"20,2","39,8","19,8","13,7","5,8","0,7",74.0,,,16679.0,"7,1","60,2","19,9","11,8",1,"48,9","20,1",31,4030.0,102,EH,4.875206,52.3808103
496,8508,4,Wijk,EJ Frederik Hendrikbuurt,EJ,2016,"13,6","47,6","22,4","10,4","5,9","0,2",67.0,,,14106.0,"5,8","61,5","20,8","10,9","1,1","38,7","31,2","30,1",4108.0,104,EJ,4.873115,52.37675945
497,8509,4,Wijk,EK Van Galenbuurt,EK,2016,"2,1","80,6","11,8","3,1","2,3","0,1",93.0,,,11079.0,7,"68,5","15,2","8,4","0,9","50,6","26,1","23,2",3509.0,105,EK,4.8495595,52.3719726
498,8510,4,Wijk,EL Geuzenbuurt,EL,2016,"4,5",57,"26,7","6,8",5,"0,1",98.0,,,13054.0,"6,2","54,7",24,"12,7","2,3","20,2","42,4","37,3",3624.0,106,EL,4.8614025,52.37277565
499,8511,4,Wijk,EM Hoofdweg e.o.,EM,2016,"1,8","76,9","12,1","5,9","3,3","0,1",94.0,,,14265.0,"8,2","56,2","21,5","12,6","1,5","40,4","36,2","23,4",3440.0,107,EM,4.8533061,52.36724645
500,8512,4,Wijk,EN ChassÃƒÂ©buurt,EN,2016,"1,9","30,7","48,4","10,1","8,8","0,1",71.0,,,11800.0,"9,3","48,5","21,9","18,4","1,9","44,3","28,6","27,1",3446.0,108,EN,4.86079195,52.36759385
501,8513,4,Wijk,EP Bellamybuurt,EP,2016,"10,9","49,2","23,9","9,2","6,7","0,2",64.0,,,14400.0,"6,1","64,9","18,8","8,5","1,7","38,3","35,8","25,9",4127.0,109,EP,4.8654401,52.36809885
502,8514,4,Wijk,EQ Da Costabuurt,EQ,2016,9,"25,2","41,8",14,"9,9","0,2",82.0,,,12032.0,"6,1","58,7","22,7","10,3","2,3",23,"43,6","33,4",4232.0,0,EQ,4.8721073,52.37013015
503,8515,4,Wijk,ER Westindische Buurt,ER,2016,"0,2","60,5","25,7","6,8","6,7","0,1",63.0,,,11291.0,"6,4","52,1","25,8","13,2","2,4","17,9","49,9","32,2",3853.0,1,ER,4.8540622,52.36100675
504,8516,4,Wijk,ES Van Lennepbuurt,ES,2016,"19,9","40,8","25,6","9,1","3,6",1,97.0,,,17812.0,"6,9",66,"16,8",9,"1,3","54,6","22,3","23,2",3985.0,13,ES,4.8674871,52.3650266
505,8517,4,Wijk,ET Overtoomse Sluis,ET,2016,"5,5","46,1","25,5","11,8","10,5","0,7",63.0,,,15397.0,"5,6","56,5","23,7","12,4","1,9",20,"42,3","37,7",4413.0,18,ET,4.8598311,52.35973835
506,8518,4,Wijk,EU Helmersbuurt,EU,2016,"4,7","36,7","27,4","10,3","20,1","0,8",83.0,,,12776.0,"6,1","58,3","21,3","12,8","1,6","26,5","37,2","36,3",4405.0,19,EU,4.8715505,52.3635334
507,8519,4,Wijk,EV Vondelparkbuurt,EV,2016,"4,3","19,3","16,1","11,8","45,6","2,9",83.0,,,4118.0,"6,9","53,1",23,"15,8","1,1","16,8","40,9","42,3",4563.0,20,EV,4.87339625,52.3615828
508,8521,4,Wijk,FD Slotermeer-Noordoost,FD,2016,"11,4","46,3","28,4","10,9","2,9","0,1",118.0,,,4433.0,"10,8","47,3","17,5","23,1","1,3","66,5","6,6","26,9",2273.0,69,FD,4.8290986,52.380685
509,8522,4,Wijk,FF Lutkemeer/Ookmeer,FF,2016,"0,7","6,5","13,4","9,8","65,8","3,9",63.0,,,57.0,"10,5","30,8",29,"28,2","1,6","6,5","35,5",58,2959.0,71,FF,4.7811914,52.3663398
510,8523,4,Wijk,FG De Aker,FG,2016,0,1,"23,1","27,8",48,"0,1",63.0,,,3637.0,"10,3","31,2",22,"35,8","0,7","29,8","14,4","55,8",2519.0,72,FG,4.7814874,52.34943735
511,8524,4,Wijk,FH De Punt,FH,2016,"6,2",28,"26,9","25,8",13,"0,2",105.0,,,4544.0,"8,2","49,1","19,1","22,6","1,1","42,7","17,3",40,1986.0,73,FH,4.7843972,52.3576807
512,8525,4,Wijk,FJ Osdorp-Midden,FJ,2016,"2,9","12,7","32,9","30,3","20,8","0,4",101.0,,,6360.0,"10,7","43,6","18,4","25,8","1,5","61,8","10,6","27,6",2199.0,85,FJ,4.7951324,52.35534825
513,8526,4,Wijk,FK Osdorp-Oost,FK,2016,"3,2","20,6","41,6","17,4","12,9","4,3",113.0,,,5230.0,"8,3","52,6","21,1",17,1,"61,7","11,6","26,7",2183.0,86,FK,4.80788145,52.3584471
514,8527,4,Wijk,FL Slotervaart-Noord,FL,2016,"4,7","16,5","34,8","22,4","21,5","0,1",62.0,,,3023.0,"11,1","42,9","21,7","23,1","1,3","41,3","25,1","33,7",2303.0,87,FL,4.82330125,52.3648658
515,8528,4,Wijk,FM Overtoomse Veld,FM,2016,"3,4","15,6","30,7","31,1","18,9","0,3",124.0,,,3240.0,"7,5","50,4","19,6","20,8","1,7","48,9","31,8","19,4",2257.0,88,FM,4.84217435,52.36552265
516,8529,4,Wijk,FN Slotervaart-Zuid,FN,2016,11,"16,4","38,6","19,1","12,4","2,5",90.0,,,3798.0,"10,4","51,2","18,7","18,4","1,4",71,"9,9","19,1",2354.0,22,FN,4.8262398,52.35126435
517,8530,4,Wijk,FP Westlandgracht,FP,2016,"12,5","12,2","24,5","33,3","17,3","0,1",126.0,,,2866.0,"6,4","52,7",23,"16,3","1,6",31,"43,9","25,1",2613.0,25,FP,4.8415109,52.34778785
518,8531,4,Wijk,FQ Sloten/Nieuw-Sloten,FQ,2016,"0,7","1,2","9,6","45,3","42,9","0,3",77.0,,,1210.0,"9,8","33,8","25,8","29,6",1,20,"28,3","51,7",2552.0,26,FQ,4.81912355,52.3393372
519,8532,4,Wijk,KA Hoofddorppleinbuurt,KA,2016,"2,8","66,2","18,3","5,4","7,3",0,82.0,,,7609.0,"6,7","55,5","23,7","12,5","1,5","13,8","46,9","39,3",4100.0,43,KA,4.848138,52.3480818
520,8533,4,Wijk,KB Schinkelbuurt,KB,2016,"4,4","56,5","22,7","8,8","7,4","0,2",61.0,,,7831.0,"7,3",60,"21,8","8,9","2,1","35,2","33,9","30,9",4134.0,2,KB,4.852877,52.34964535
521,8534,4,Wijk,KC Willemspark,KC,2016,"0,9","7,4","25,7","12,4","53,4","0,2",56.0,,,4073.0,"6,7","43,9","22,5","25,5","1,4","10,2","42,4","47,4",4615.0,3,KC,4.86279635,52.35437115
522,8535,4,Wijk,KD Museumkwartier,KD,2016,"5,9","12,4","17,2","15,3","48,8","0,3",75.0,,,5139.0,"4,9","50,5","24,4","18,9","1,3","4,9","56,7","38,4",4606.0,4,KD,4.87646435,52.3552648
523,8536,4,Wijk,KE Oude Pijp,KE,2016,"18,9","36,9","24,4","9,4","10,2","0,2",72.0,,,14619.0,"5,1","63,2","21,3","8,2","2,2","27,5","44,6","27,9",4317.0,5,KE,4.89627025,52.35623165
524,8537,4,Wijk,KF Nieuwe Pijp,KF,2016,"10,9","48,9","24,4",9,"6,5","0,3",70.0,,,14682.0,"5,8","62,2",21,"9,2","1,7",32,"38,6","29,5",4262.0,6,KF,4.8973224,52.3520907
525,8538,4,Wijk,KG Zuid Pijp,KG,2016,"1,8","54,4","33,7","7,4","2,6","0,1",54.0,,,13057.0,"11,1","57,3","18,8","11,6","1,3","71,4","14,3","14,3",4240.0,66,KG,4.90280345,52.35067815
526,8539,4,Wijk,KH Stadionbuurt,KH,2016,"1,4","43,4","34,2","11,8","9,2",0,75.0,,,6848.0,"9,2","54,7","21,6","13,1","1,4","50,8","32,2","16,9",4338.0,8,KH,4.8574755,52.34445665
527,8540,4,Wijk,KJ Apollobuurt,KJ,2016,"1,5",2,"5,5","10,4","80,5","0,1",57.0,,,4397.0,"5,9",41,"24,8","26,8","1,6","1,6","46,9","51,5",4405.0,9,KJ,4.87579195,52.34809945
528,8541,4,Wijk,KK Scheldebuurt,KK,2016,"4,8","10,1","37,6","32,8","14,5","0,2",58.0,,,7479.0,"6,4","50,2","24,2","16,4","2,8","18,2","53,2","28,6",4010.0,10,KK,4.8961454,52.341527
529,8542,4,Wijk,KL IJselbuurt,KL,2016,"1,2",33,"52,2","7,4","6,2","0,1",103.0,,,11481.0,"7,9","55,7","23,1","11,3",2,"45,3","38,1","16,7",3900.0,11,KL,4.90391425,52.3480695
530,8543,4,Wijk,KM Rijnbuurt,KM,2016,"1,1","65,3",21,"7,9","4,7",0,58.0,,,5447.0,"7,7","58,4",22,10,2,"40,3","39,5","20,2",4081.0,12,KM,4.9038287,52.3400648
531,8544,4,Wijk,KN Prinses Irenebuurt e.o.,KN,2016,0,"7,5","4,2","25,8","61,3","1,3",62.0,,,1829.0,"4,9","48,2",24,"21,7","1,2",,"22,6","77,4",3451.0,14,KN,4.875265,52.34370745
532,8545,4,Wijk,KP Zuidas,KP,2016,"57,8",4,"1,8","8,6","27,8",0,62.0,,,688.0,"1,8","80,7","9,9","7,1","0,5","5,9",82,12,3684.0,15,KP,4.87475785,52.33829205
533,8546,4,Wijk,KQ Buitenveldert-West,KQ,2016,"6,1","11,6","41,5","16,9","23,5","0,5",53.0,,,2612.0,"6,1","55,1","23,1","14,3","1,4","27,6","32,5","39,9",2957.0,16,KQ,4.84837205,52.33015895
534,8547,4,Wijk,KR Buitenveldert-Oost,KR,2016,"12,7","5,5","40,1","18,8","22,6","0,4",67.0,,,2964.0,"5,9","59,6","22,5",11,1,"28,9","38,8","32,4",2900.0,17,KR,4.88851085,52.32913525
535,8548,4,Wijk,MA Oostelijk Havengebied,MA,2016,"0,4","6,6",23,"36,2","33,5","0,3",81.0,,,5731.0,"10,1","42,5",24,"22,5","0,9","37,1","23,1","39,8",3589.0,27,MA,4.9336513,52.3745605
536,8549,4,Wijk,MB Weesperzijde,MB,2016,"8,7",33,"25,4","13,4","18,3","1,2",104.0,,,7581.0,"4,9","56,8","23,1","13,3","1,9","29,2","29,8",41,4067.0,28,MB,4.9105667,52.35435315
537,8550,4,Wijk,MC Oosterparkbuurt,MC,2016,"10,6","38,4","27,4","13,8",8,"1,7",98.0,,,8599.0,"7,6","58,7",20,"12,1","1,6","59,4","14,6",26,3576.0,29,MC,4.9175089,52.35904
538,8551,4,Wijk,MD Transvaalbuurt,MD,2016,"5,7","39,5",34,"14,3","6,5",0,82.0,,,12641.0,10,"52,6","20,2","15,2",2,"62,8","15,1","22,1",3578.0,30,MD,4.9213968,52.35394625
539,8552,4,Wijk,ME Dapperbuurt,ME,2016,"12,3","27,6","34,6","15,2",10,"0,3",116.0,,,8403.0,"8,6","58,1","19,8","12,2","1,3","59,5","16,5",24,3576.0,74,ME,4.9298721,52.36095465
540,8553,4,Wijk,MF Indische Buurt-West,MF,2016,"10,7","45,4",24,"12,9","6,7","0,4",83.0,,,14217.0,"7,4","55,7","20,7","14,7","1,5","58,1","14,9","26,9",3238.0,31,MF,4.9360817,52.3621942
541,8554,4,Wijk,MG Indische Buurt-Oost,MG,2016,"5,3","36,4","29,1","22,9","6,2",0,106.0,,,5357.0,"9,2","53,6","18,5","17,3","1,4","67,6","10,9","21,5",3182.0,32,MG,4.95038715,52.363115
542,8555,4,Wijk,MH Zeeburgereiland/Bovendiep,MH,2016,"68,2","2,7","12,7","1,4","10,1","4,8",75.0,,,259.0,"2,4","72,1","16,1","6,5","2,8","67,7","19,9","12,4",2220.0,33,MH,4.9826381,52.36209375
543,8556,4,Wijk,MJ IJburg-West,MJ,2016,"1,6","1,4","8,8","32,7","55,3","0,1",75.0,,,4936.0,"13,9","30,4","17,3","37,5","0,9","34,8","17,2",48,2866.0,34,MJ,4.98973895,52.35968475
544,8558,4,Wijk,ML IJburg-Zuid,ML,2016,"4,1","2,2","12,7","38,8","42,2",0,70.0,,,4020.0,"13,2","33,4","14,9","37,9","0,6",45,"13,8","41,2",2883.0,36,ML,5.00638825,52.3497225
545,8559,4,Wijk,MM Frankendael,MM,2016,"23,5","29,1","22,9","13,4","9,7","1,4",66.0,,,3676.0,7,"60,4","19,9","12,1","0,6","56,7","26,9","16,3",3503.0,37,MM,4.92620945,52.34757445
546,8560,4,Wijk,MN Middenmeer,MN,2016,"16,5",6,"27,3","26,5","23,5","0,1",70.0,,,2643.0,"7,1","46,4",23,"21,8","1,7","31,9","29,8","38,3",3564.0,38,MN,4.94897385,52.3496457
547,8561,4,Wijk,MP Betondorp,MP,2016,"8,1","34,2","51,1","4,7","1,9",0,75.0,,,1788.0,"10,4","59,3","19,9",10,"0,5","83,1","4,2","12,7",3130.0,39,MP,4.93993925,52.3421535
